ID,Postcode,Locality,State,longitude,latitude,DC,Type,SA3,SA3Name,SA4,SA4Name,Status
4628,3070,NORTHCOTE,VIC,144.999745,-37.774064,PRESTON DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4629,3070,NORTHCOTE SOUTH,VIC,144.999745,-37.774064,PRESTON DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4630,3071,THORNBURY,VIC,145.007006,-37.759426,PRESTON DC,Delivery Area,20602,Darebin - South,206,Melbourne - Inner,Updated 6-Feb-2020
4631,3072,GILBERTON,VIC,145.005702,-37.74247,Melbourne Metro,,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4632,3072,NORTHLAND CENTRE,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4633,3072,PRESTON,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4634,3072,PRESTON LOWER,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4635,3072,PRESTON SOUTH,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4636,3072,PRESTON WEST,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4637,3072,REGENT WEST,VIC,145.005702,-37.74247,Melbourne Metro,,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4638,3072,SYLVESTER,VIC,145.005702,-37.74247,Melbourne Metro,,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4639,3073,KEON PARK,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4640,3073,RESERVOIR,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4641,3073,RESERVOIR EAST,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4642,3073,RESERVOIR NORTH,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4643,3073,RESERVOIR SOUTH,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4644,3074,THOMASTOWN,VIC,145.006644,-37.684684,EPPING DC,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,Updated 6-Feb-2020
4645,3075,LALOR,VIC,145.002679,-37.66607,EPPING DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4646,3075,LALOR PLAZA,VIC,145.002679,-37.66607,EPPING DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4647,3076,EPPING,VIC,145.022137,-37.643598,EPPING DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4648,3076,EPPING DC,VIC,145.022137,-37.643598,Melbourne Metro,,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4649,3078,ALPHINGTON,VIC,145.025853,-37.778298,PRESTON DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4650,3078,FAIRFIELD,VIC,145.025853,-37.778298,PRESTON DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4651,3079,IVANHOE,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4652,3079,IVANHOE EAST,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4653,3079,IVANHOE NORTH,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4654,3081,BELLFIELD,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4655,3081,HEIDELBERG HEIGHTS,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4656,3081,HEIDELBERG RGH,VIC,145.046401,-37.743008,Melbourne Metro,,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4657,3081,HEIDELBERG WEST,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4658,3082,MILL PARK,VIC,145.065658,-37.664858,EPPING DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4659,3083,BUNDOORA,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4660,3083,KINGSBURY,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4661,3083,LA TROBE UNIVERSITY,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,Updated 6-Feb-2020
4662,3084,BANYULE,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4663,3084,EAGLEMONT,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4664,3084,HEIDELBERG,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4665,3084,ROSANNA,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4666,3084,VIEWBANK,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4667,3085,MACLEOD,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4668,3085,MACLEOD WEST,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4669,3085,YALLAMBIE,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4670,3086,LA TROBE UNIVERSITY,VIC,145.047012,-37.721328,BUNDOORA DC,Delivery Area,20902,Darebin - North,209,Melbourne - North East,Updated 6-Feb-2020
4671,3087,WATSONIA,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4672,3087,WATSONIA NORTH,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4673,3088,BRIAR HILL,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4674,3088,GREENSBOROUGH,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4675,3088,SAINT HELENA,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
20761,3088,ST HELENA,VIC,145.1294801,-37.68949912,Melbourne Metro,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4676,3089,DIAMOND CREEK,VIC,145.150369,-37.667713,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4677,3090,PLENTY,VIC,145.107802,-37.668408,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4678,3091,YARRAMBAT,VIC,145.136688,-37.637478,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4679,3093,LOWER PLENTY,VIC,145.115208,-37.73919,BUNDOORA DC,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4680,3094,MONTMORENCY,VIC,145.124727,-37.719759,BUNDOORA DC,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4681,3095,ELTHAM,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4682,3095,ELTHAM NORTH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4683,3095,RESEARCH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4684,3096,WATTLE GLEN,VIC,145.185826,-37.670851,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4685,3097,BEND OF ISLANDS,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4686,3097,KANGAROO GROUND,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4687,3097,WATSONS CREEK,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4688,3099,ARTHURS CREEK,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4689,3099,COTTLES BRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4690,3099,HURSTBRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4691,3099,NUTFIELD,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4692,3099,STRATHEWEN,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,Updated 6-Feb-2020
4693,3101,COTHAM,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4694,3101,KEW,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4695,3102,KEW EAST,VIC,145.05219,-37.793805,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4696,3103,BALWYN,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4697,3103,BALWYN EAST,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
20762,3103,DEEPDENE,VIC,145.0658595,-37.81141396,Melbourne Metro,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4698,3103,DEEPDENE DC,VIC,145.074116,-37.811738,Melbourne Metro,,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
22864,3103,STRADBROKE PARK,VIC,0,0,,,,,,,Added 25-Mar-2020
4699,3104,BALWYN NORTH,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
4700,3104,GREYTHORN,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
4701,3105,BULLEEN,VIC,145.084806,-37.772477,TEMPLESTOWE DC,Delivery Area,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4702,3105,BULLEEN SOUTH,VIC,145.084806,-37.772477,Melbourne Metro,,20901,Banyule,209,Melbourne - North East,Updated 6-Feb-2020
4703,3106,TEMPLESTOWE,VIC,145.142675,-37.758335,TEMPLESTOWE DC,Delivery Area,20702,Manningham - West,207,Melbourne - Inner East,Updated 6-Feb-2020
4704,3107,TEMPLESTOWE LOWER,VIC,145.110677,-37.765225,TEMPLESTOWE DC,Delivery Area,20702,Manningham - West,207,Melbourne - Inner East,Updated 6-Feb-2020
4705,3108,DONCASTER,VIC,145.125797,-37.786429,TEMPLESTOWE DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
4706,3109,DONCASTER EAST,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4707,3109,DONCASTER HEIGHTS,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4708,3109,THE PINES,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4709,3109,TUNSTALL SQUARE PO,VIC,145.161649,-37.784786,Melbourne Metro,,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4711,3111,DONVALE,VIC,145.186334,-37.794054,TEMPLESTOWE DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4712,3113,NORTH WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4713,3113,WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,21102,Manningham - East,211,Melbourne - Outer East,Updated 6-Feb-2020
4714,3114,PARK ORCHARDS,VIC,145.212599,-37.778595,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
4715,3115,WONGA PARK,VIC,145.267586,-37.736734,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
4716,3116,CHIRNSIDE PARK,VIC,145.313086,-37.737629,MOOROOLBARK DC,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,Updated 6-Feb-2020
4717,3121,BURNLEY,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
20763,3121,BURNLEY NORTH,VIC,145.007098,-37.826869,Melbourne Metro,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4718,3121,CREMORNE,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4719,3121,RICHMOND,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4720,3121,RICHMOND EAST,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4721,3121,RICHMOND NORTH,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4722,3121,RICHMOND SOUTH,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4723,3121,VICTORIA GARDENS,VIC,145.001788,-37.823303,Melbourne Metro,,20607,Yarra,206,Melbourne - Inner,Updated 6-Feb-2020
4724,3122,AUBURN SOUTH,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,20804,Stonnington - East,208,Melbourne - Inner South,Updated 6-Feb-2020
4725,3122,GLENFERRIE SOUTH,VIC,145.030602,-37.822725,Melbourne Metro,,20804,Stonnington - East,208,Melbourne - Inner South,Updated 6-Feb-2020
4726,3122,HAWTHORN,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,20804,Stonnington - East,208,Melbourne - Inner South,Updated 6-Feb-2020
4727,3122,HAWTHORN NORTH,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,20804,Stonnington - East,208,Melbourne - Inner South,Updated 6-Feb-2020
4728,3122,HAWTHORN WEST,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,20804,Stonnington - East,208,Melbourne - Inner South,Updated 6-Feb-2020
4729,3123,AUBURN,VIC,145.049415,-37.829752,HAWTHORN DELIVERY CENTRE,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4730,3123,HAWTHORN EAST,VIC,145.049415,-37.829752,HAWTHORN DELIVERY CENTRE,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4731,3124,CAMBERWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4732,3124,CAMBERWELL NORTH,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
4733,3124,CAMBERWELL SOUTH,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6715,3124,CAMBERWELL WEST,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6716,3124,HARTWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6717,3124,MIDDLE CAMBERWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6718,3125,BENNETTSWOOD,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,21205,Monash,212,Melbourne - South East,Updated 6-Feb-2020
6719,3125,BURWOOD,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,21205,Monash,212,Melbourne - South East,Updated 6-Feb-2020
6720,3125,SURREY HILLS SOUTH,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,21205,Monash,212,Melbourne - South East,Updated 6-Feb-2020
6721,3126,CAMBERWELL EAST,VIC,145.075748,-37.827203,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6722,3126,CANTERBURY,VIC,145.075748,-37.827203,DEEPDENE DC,Delivery Area,20701,Boroondara,207,Melbourne - Inner East,Updated 6-Feb-2020
6723,3127,MONT ALBERT,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6724,3127,SURREY HILLS,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6725,3127,SURREY HILLS NORTH,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6726,3128,BOX HILL,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6727,3128,BOX HILL CENTRAL,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6728,3128,BOX HILL SOUTH,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6729,3128,HOUSTON,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6730,3128,WATTLE PARK,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6731,3129,BOX HILL NORTH,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6732,3129,KERRIMUIR,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6733,3129,MONT ALBERT NORTH,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6734,3130,BLACKBURN,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6735,3130,BLACKBURN NORTH,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6736,3130,BLACKBURN SOUTH,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6737,3130,LABURNUM,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,20703,Whitehorse - West,207,Melbourne - Inner East,Updated 6-Feb-2020
6738,3131,BRENTFORD SQUARE,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6739,3131,FOREST HILL,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6740,3131,NUNAWADING,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6741,3132,MITCHAM,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6742,3132,MITCHAM NORTH,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6743,3132,RANGEVIEW,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6744,3133,VERMONT,VIC,145.192303,-37.848786,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6745,3133,VERMONT SOUTH,VIC,145.192303,-37.848786,NUNAWADING DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
20764,3134,HEATHWOOD,VIC,145.257929,-37.823058,Melbourne Metro,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6746,3134,RINGWOOD,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6747,3134,RINGWOOD NORTH,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6748,3134,WARRANDYTE SOUTH,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6749,3134,WARRANWOOD,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,21104,Whitehorse - East,211,Melbourne - Outer East,Updated 6-Feb-2020
6750,3135,BEDFORD ROAD,VIC,145.248209,-37.819594,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6751,3135,HEATHMONT,VIC,145.248209,-37.819594,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6752,3135,RINGWOOD EAST,VIC,145.248209,-37.819594,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6753,3136,CROYDON,VIC,145.282396,-37.779876,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6754,3136,CROYDON HILLS,VIC,145.282396,-37.779876,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6755,3136,CROYDON NORTH,VIC,145.282396,-37.779876,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
6756,3136,CROYDON SOUTH,VIC,145.282396,-37.779876,MOOROOLBARK DC,Delivery Area,21103,Maroondah,211,Melbourne - Outer East,Updated 6-Feb-2020
